IDTRANS,NSERIE,SERIE,NUMTIKET,NUMBARRA,NNUMBARRA,FECHA,JORNADA,CREDITO,NCREDITO,NUMCLIE,PUNTOVENTA,NPUNTOVENTA,NUMCUEN,NNUMCUEN,SERVICIO,NSERVICIO,ALMACEN,NALMACEN,CABIMPORTE,CABDESCUENTO,CABNETO,CAMARERO,NCAMARERO,MACROGRUPO,NMACROGRUPO,GRUPO,NGRUPO,FAMILIA,NFAMILIA,TIPOPRODUCTO,NTIPOPRODUCTO,PRODUCTO,NPRODUCTO,CANTIDAD,PRECIO,IVA,IMPORTE,IMPORTESINIVA,DESCUENTO,IMPORTEDESCUENTO,IMPORTESINIVADESCUENTO,ANULADA,FORMATO,NFORMATO,TIENDA,ESTABLECIMIENTO,CTACONTABLE,CECO,NIFCLIENTE,NOMBRECLIENTE,VENCIMIENTO,PROMOCION,COMENSALES,COSTE,OBSERVACIONES,Turno,Denominacion 2,Factura,Motivo
,,1,24042,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,45.0,,37.190083,,,,,,Entr. Standard,,,,,2599,Entrada visita premium exp43NEW,8.0,22.5,21.0,180.0,148.760331,0.0,180.0,148.760331,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,24042,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,45.0,,37.190083,,,,,,Licor43,,,,,206,Cata L43 Original,8.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,24042,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,45.0,,37.190083,,,,,,Licores RTE,,,,,716,Chupito crème brûlée,8.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,24042,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,45.0,,37.190083,,,,,,Licor43,,,,,204,Chupito l43 chocolate,8.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,24042,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,45.0,,37.190083,,,,,,Licor43,,,,,207,Mini Carajillo 43,8.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,24042,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,45.0,,37.190083,,,,,,Licor43,,,,,208,Mini Ginger 43,8.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,24042,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,45.0,,37.190083,,,,,,Otros Merchandising,,,,,162,L43 STRAW BIO,8.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,24042,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,45.0,,37.190083,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,16.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,24042,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,45.0,,37.190083,,,,,,Guest Supplies,,,,,927,KIT VISITA PREMIUM,8.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,1.21,,,,,
,,1,24042,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,45.0,,37.190083,,,,,,Guest Supplies,,,,,128,TASTING GLASS 2CL,16.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5019,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2395,Anticipo Experiencia,-1.0,90.0,21.0,-90.0,-74.380165,-0.0,-90.0,-74.380165,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5019,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2599,Entrada visita premium exp43NEW,4.0,22.5,21.0,90.0,74.380165,0.0,90.0,74.380165,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5019,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,206,Cata L43 Original,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5019,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licores RTE,,,,,716,Chupito crème brûlée,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5019,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,204,Chupito l43 chocolate,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5019,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,207,Mini Carajillo 43,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5019,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,208,Mini Ginger 43,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5019,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,162,L43 STRAW BIO,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5019,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,8.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5019,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,927,KIT VISITA PREMIUM,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,1.21,,,,,
,,5,5019,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,128,TASTING GLASS 2CL,8.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5020,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2395,Anticipo Experiencia,-1.0,90.0,21.0,-90.0,-74.380165,-0.0,-90.0,-74.380165,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5020,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2599,Entrada visita premium exp43NEW,4.0,22.5,21.0,90.0,74.380165,0.0,90.0,74.380165,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5020,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,206,Cata L43 Original,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5020,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licores RTE,,,,,716,Chupito crème brûlée,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5020,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,204,Chupito l43 chocolate,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5020,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,207,Mini Carajillo 43,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5020,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,208,Mini Ginger 43,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5020,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,162,L43 STRAW BIO,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5020,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,8.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5020,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,927,KIT VISITA PREMIUM,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,1.21,,,,,
,,5,5020,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,128,TASTING GLASS 2CL,8.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,24043,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,4.9,,4.049587,,,,,,Otros Merchandising,,,,,1492,Balsamo Labial L43 & Cartagena Dorado,1.0,4.9,21.0,4.9,4.049587,0.0,4.9,4.049587,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5021,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2395,Anticipo Experiencia,-1.0,45.0,21.0,-45.0,-37.190083,-0.0,-45.0,-37.190083,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5021,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Entr. Standard,,,,,2599,Entrada visita premium exp43NEW,2.0,22.5,21.0,45.0,37.190083,0.0,45.0,37.190083,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5021,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,206,Cata L43 Original,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5021,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licores RTE,,,,,716,Chupito crème brûlée,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5021,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,204,Chupito l43 chocolate,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5021,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,207,Mini Carajillo 43,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5021,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Licor43,,,,,208,Mini Ginger 43,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5021,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,162,L43 STRAW BIO,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5021,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Otros Merchandising,,,,,155,L43 NAPKIN,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,5,5021,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,927,KIT VISITA PREMIUM,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,1.21,,,,,
,,5,5021,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,0.0,,0.0,,,,,,Guest Supplies,,,,,128,TASTING GLASS 2CL,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,24044,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,97.0,,80.165289,,,,,,Entr. Standard,,,,,2395,Anticipo Experiencia,1.0,97.0,21.0,97.0,80.165289,0.0,97.0,80.165289,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
,,1,24045,2,Degustación Experiencia 43 Fábrica,4/8/2025 00:00,4/8/2025,,,1,,,,,3,EXPERIENCIA,,,74.5,,61.570248,,,,,,Entr. Standard,,,,,2395,Anticipo Experiencia,1.0,74.5,21.0,74.5,61.570248,0.0,74.5,61.570248,,,,1,Experiencia 43,,,1234,cliente contado,,,,,,,,,
